marker_id,corpus,split,wearer,meeting_id,preceding_turns,wearer_next_utterance,wearer_profile_terms,label,notes,annotator,saved_at
icsi/Train/000146/13078,icsi,Train,me011,Bdb001,"Speaker 1: Right.
User: Built into it is the concept of frames, utterances, sentences, that sort of thing, that structure. And then also attached to it is an arbitrary vector of values.
Speaker 2: Oh.
User: And it can take different types. So it th they don't all have to be floats. You know, you can have integers and you can have doubles, and all that sort of stuff.
Speaker 2: So that that sounds that sounds about what I w",But it's still a lot tighter than than ASCII. And we have a lot of tools already to deal with it.,"jane(42), form(33), dan(30), transcription(18), thanks(16), iram(14), forms(13), corpus(13), overlap(13), transcripts(12), project(12), tools(12), hand(11), table(11), transcriber(11), wireless(11), region(11), meeting recorder(10), mikes(10), p z ms(10)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000174/632,icsi,Val,me011,Bns001,"Speaker 1: @ @
User: OK, so we should be on.
Speaker 2: So",And so if you could just go around the table,"jane(32), dan(21), transcription(16), iram(11), tools(10), transcriber(9), corpus(9), user interface(8), project(8), queries(8), meeting recorder(7), p z ms(7), transcripts(7), thanks(7), overlap(7), broadcast news(7), form(6), mikes(6), money(6), table(6)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000040/37636,icsi,Train,fe016,Bdb001,"Speaker 2: so that, uh, you could define a single API and the the storage could be flat XML files or a database.
Speaker 1: Mm - hmm.
Speaker 2: My opinion on that is for the s sort of stuff that we're doing, I suspect it's overkill to do a full relational database, that, um,
Speaker 3: But
Speaker 2: just a flat file and, uh, search tools I bet will be enough. But that's the advantage of ATLAS, is that if we actually take decide to go that route completely and we program to their API, then if we wanted to add a database later it would be pretty easy.","It seems like the kind of thing you'd do if I don't know, if people start adding all kinds of s bells and whistles to the data. And so that might be","jane(24), switchboard(16), overlap(13), don(13), mari(12), speaker(11), recognizer(11), overlaps(9), forced alignment(9), board(8), transcription(8), transcripts(8), turn(8), recognition(8), transcribers(8), backchannel(7), ideas(7), microphones(7), close - talking mikes(7), queries(7)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000371/49166,icsi,Train,mn015,Bed008,"User: OK, these have no parents yet, but I guess that sort of doesn't matter. Right?
Speaker 3: Well, the idea is that you go there, you go comes from something about the user
User: I mean this is sort of This comes from traffic and so forth, yeah.
Speaker 3: from something about the situation and the uh the discourse is is a mystery.
User: Sh - Should we just make some",um,"nuh(16), german(13), xml(13), object(12), wizard(12), building(10), intention(10), johno(10), parser(10), friday(10), heidelberg(9), input(9), net(9), task(9), fey(9), bhaskara(8), vista(8), schema(8), belief(7), map(7)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000146/47277,icsi,Train,me011,Bdb001,"Speaker 2: And that isn't really, I guess, as important as the the main I don't know what you call it, the
Speaker 3: @ @
Speaker 2: the main sort of word - level
User: Neither do I.
Speaker 1: Probably stands for"" Phil"". Phil Kohn.",It's a Phil file?,"jane(42), form(33), dan(30), transcription(18), thanks(16), iram(14), forms(13), corpus(13), overlap(13), transcripts(12), project(12), tools(12), hand(11), table(11), transcriber(11), wireless(11), region(11), meeting recorder(10), mikes(10), p z ms(10)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Test/000389/53391,icsi,Test,mn017,Bmr023,"Speaker 3: wasn't doing it, so now it is. So, that hep that helped us by, like, eight tenths of a percent. It still wasn't a big deal.
User: OK. Well, but, um Well, uh, again, after completing the current experiments, we'll we can add up all the
Speaker 3: Oh, yeah. But
User: uh differences and and an
Speaker 3: but, I guess my my point was that that, um,",Y Right.,"adaptation(14), sri(12), icsi(12), speaker(9), models(9), transcripts(8), overlap(8), switchboard(8), chuck(8), laughter(7), recognizer(7), sri front - end(7), sri system(7), vtl(6), speakers(5), alignment(5), nist(5), sentence(5), background speech(5), beginnings(5)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000168/13595,icsi,Train,me011,Bmr025,"Speaker 1: Right.
User: and he's more familiar with Tcl - TK than I am.
Speaker 1: And then you get they then you get the Windows media playing for free.
User: Well that's Snack, not not Transcriber.
Speaker 1: Right. But the point is that the Transcriber uses Snack and then you can but you can use a a lot of the same functionality and it's",And so my intention was just to base it on that.,"jane(57), form(35), dan(31), corpus(22), tools(21), sony(20), transcription(19), chuck(19), forms(17), transcriber(17), ibm(17), mikes(16), transcripts(16), thanks(16), icsi(16), hand(15), program(15), iram(14), broadcast news(14), file(14)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000040/48747,icsi,Train,fe016,Bdb001,"Speaker 2: it doesn't it seems pretty reasonable to use it. But let me look at it again.
User: OK, great.
Speaker 2: As I said, that
User: Cuz we actually can start
Speaker 2: There's one level there's one more level of indirection and I'm just blanking on exactly how it works. I gotta look at it again.","channels, you know, with the channels in the tag and stuff like that. So that would be i directly,","jane(24), switchboard(16), overlap(13), don(13), mari(12), speaker(11), recognizer(11), overlaps(9), forced alignment(9), board(8), transcription(8), transcripts(8), turn(8), recognition(8), transcribers(8), backchannel(7), ideas(7), microphones(7), close - talking mikes(7), queries(7)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000183/74683,icsi,Val,me011,Buw001,"Speaker 6: And and you also need to look at your web page and clean it up by mid - July.
Speaker 5: that's p
User: Right.
Speaker 5: PDA - free. Yeah.
Speaker 6: Um,",Mailing lists.,"jane(24), dan(18), transcription(15), tools(10), iram(10), transcriber(8), p z ms(7), project(7), corpus(7), money(6), user interface(6), mike number(6), mikes(5), pda(5), transcripts(5), speaker change(5), stress(5), thanks(5), computer(5), form(4)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000370/10984,icsi,Val,mn015,Bed006,"User: Yeah it's a schematic tourist map. So it'll be uh i it'll still require the that information and An -
Speaker 1: It w it doesn't have like streets on it that would allow them
User: N not not not really the street network.
Speaker 1: to figure out their way OK.
User: Nuh.",Yeah a and um the map is more a means for them to have,"nuh(12), building(10), wizard(10), net(9), object(9), xml(9), input(8), parser(8), vista(8), belief(7), german(7), ontology(7), context(6), heidelberg(6), intention(6), human(5), intentions(5), johno(5), map(5), new york(5)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000183/34088,icsi,Val,me011,Buw001,"Speaker 3: Yeah.
Speaker 2: Well, minimally, I mean, what what Dan is referring to at least having some representation of the p the spatial position of the people, cuz we are interested in some spatial processing. And so
Speaker 3: Mm - hmm.
User: Right.
Speaker 6: Mm - hmm.","Well, once the room is a little more fixed that's a little easier cuz you'll Well, the wireless.","jane(24), dan(18), transcription(15), tools(10), iram(10), transcriber(8), p z ms(7), project(7), corpus(7), money(6), user interface(6), mike number(6), mikes(5), pda(5), transcripts(5), speaker change(5), stress(5), thanks(5), computer(5), form(4)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000180/66872,icsi,Train,me011,Bsr001,"Speaker 2: Yeah, yeah.
Speaker 4: right? So.
User: Well it's
Speaker 7: Yeah.
Speaker 4: We may end up having to do that.",Having people read digit strings cuz digits are much easier.,"jane(21), dan(17), transcription(11), transcriber(8), tools(8), user interface(6), p z ms(5), pda(5), mike number(5), speaker change(5), stress(5), form(4), machine(4), money(4), speaker(4), transcripts(4), thanks(4), time alignment(4), tool(4), adam janin(3)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Test/000310/47673,icsi,Test,me045,Bed013,"User: when someone's talking about a castle, you know that it's the sort of thing that people are likely to wanna go into? Or, is it the fact that if there's an admission fee, then one of the things we know about admission fees is that you pay them in order to go in? And then the idea of entering is active in the discourse or something? And then
Speaker 3: Well
User: blah - blah - blah? I mean.
Speaker 3: the the idea is even more general. The idea is to say, we encounter a certain entity in a in a in a utterance. So le let's look up everything we the ontology gives us about that entity, what stuff it does, what roles it has, what parts, whatever it has. Functions. And, then we look in the discourse, whether any of that, or any surface structure corresponding to these
User: Oh, OK.",OK.,"user(7), constructions(5), view(4), summer(4), types(3), detail(3), construction(3), front(3), tree(3), zoo(3), approach(2), choices(2), enter(2), headset(2), hhh(2), parent categories(2), questions(2), spg(2), spg action(2), syntax(2)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Test/000038/23959,icsi,Test,fe008,Btr002,"Speaker 4: Hmm.
Speaker 5: apparently.
User: Is better? Ah, it's a wider band then. Because of do you think it might be from the
Speaker 2: Hmm.
Speaker 5: Is better. Yeah, I guess so.","uh, transmissions at a certain point. Cuz, you know, telephone transmissions, um, there's some filtering going on. You don't hear the full the full band of frequencies.","overlaps(37), overlap(26), interface(25), transcriber(24), transcribers(24), script(21), reference(21), ibm(19), backchannels(18), context(17), respect(17), convention(16), transcription(16), speakers(15), thilo(15), conventions(14), transcripts(14), microphone(13), speaker(13), addition(12)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000402/31325,icsi,Train,mn052,Bro023,"Speaker 4: Yeah.
User: And then you multiply your noisy power spectrum with this. You get an estimate of the clean power spectrum.
Speaker 2: I see. OK.
User: So but the thing is that you have to estimate the SF from the noisy spectrum, what you have. So you estimate the NF from the initial noise portions and then you subtract that from the current noisy spectrum to get an estimate of the SF. So sometimes that becomes zero because you do you don't have a true estimate of the noise. So the f filter will have like sometimes zeros
Speaker 2: Mm - hmm.",And that creates a lot of,"wiener(15), snr(13), baseline(8), improvement(8), lda(8), wiener filter(8), carlos(7), clean speech(6), vad(6), filter(6), aurora(5), ti - digits(5), wiener filtering(5), cepstral coefficients(4), log(4), filters(4), log energy(4), noise compensation(4), cepstrum(3), endpoint information(3)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Test/000038/119855,icsi,Test,fe008,Btr002,"Speaker 1: A lot of time.
Speaker 5: a good amount of time, and like pretty strict concentration to d to do that. Um,
Speaker 4: Yeah. Yeah. I put in the"" X ""s. I put in if it's, um, unintelligible I put I count how many syllables and then I put in"" six X""
User: Excellent.
Speaker 5: and so I do that if it's unintelligible, but if I can tell something if somebody goes"" r""","Oh, I see.","overlaps(37), overlap(26), interface(25), transcriber(24), transcribers(24), script(21), reference(21), ibm(19), backchannels(18), context(17), respect(17), convention(16), transcription(16), speakers(15), thilo(15), conventions(14), transcripts(14), microphone(13), speaker(13), addition(12)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
